gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.73|ERP1,1263.7341843128065,-0.7577573987387147,0.12402136599683065,-6.210157090976932,5.293166042977112e-10,4.016578938494396e-09
MSTRG.71|SWD1,354.1755677822664,-0.6487603672022861,0.18734510548109481,-3.5848303860190134,0.0003372973385973935,0.0012797457846783458
MSTRG.77|RFA1,969.809282413087,0.21830431372946518,0.13128282189293117,1.6893400937518817,0.09115427409411866,0.19930341284985267
MSTRG.76|SEN34,259.07002983936945,-0.2554178674193293,0.21616044041789928,-1.2454568069503105,0.21296388312813186,0.37633343730861657
MSTRG.78,66.56198877069161,-0.5643896750048111,0.38104788513210547,-1.7088886324320112,0.0874715805755248,0.19930341284985267
MSTRG.79,18.749070281337417,-0.46262426562490216,0.6419248177068865,-1.0768011275934806,0.28156912147921775,0.4484248971706061
MSTRG.80|BUD14,892.2940828609085,-0.18812641854929182,0.14083000889142325,-1.3735099615319342,0.16959386655261355,0.3265314744072708
MSTRG.81|ADE1,2229.855960402199,-1.4073079634090486,0.11438467289520518,-12.416629018761226,2.123207484265231e-35,3.912768078145926e-34
MSTRG.82|KIN3,249.01916613686367,-0.005218810943900323,0.2426634324544012,-0.02539648753387915,0.9797387127476789,0.9856798749226925
MSTRG.85|CDC15,195.12330992870437,0.09158592852041127,0.2410683654728851,0.4031277600471092,0.6868542397658933,0.8527376722781714
MSTRG.87,56.849008988549755,0.606926582304728,0.4248646690253439,1.7010294897591436,0.08893744978072397,0.19930341284985267
MSTRG.83|PAU7,27.363594062341964,1.8689414383157414,0.6316621727225644,3.4741363941524543,0.0005125004464737351,0.0018364599331975508
MSTRG.84,52.906164535989376,0.0906295398170197,0.41025633148571283,0.2633149917768744,0.7923078055340536,0.9080544809743797
MSTRG.88|UIP3,442.37766699968006,0.4848784074988608,0.17745738046324253,2.827409454960599,0.0046926283904196245,0.014413072913431703
MSTRG.89,81.68942228299187,-1.790518520914157,0.3894768541505577,-4.9427660278159715,7.702189895216112e-07,3.821471140318763e-06
MSTRG.91,20.475139525856697,-1.2856781183937456,0.7578492969189314,-2.3675886237949433,0.017904431366703753,0.04619343292609568
MSTRG.93|PRM9,58.976455517212756,0.5520726625099907,0.4143666211351775,1.5795306407669878,0.11421439410766374,0.23763962644981648
MSTRG.90|MST28,80.60301029224638,-0.3383404299269467,0.35121038201080323,-1.0990599612728937,0.27174191263284475,0.4381838341204622
MSTRG.94|YAT1,863.2965397685684,3.03233765395693,0.15791491224422577,19.30226452317969,5.1406259509752795e-83,2.2104691589193703e-81
MSTRG.96|SWH1,624.2140903404784,0.08499021564843298,0.16478589742284472,0.526817879761198,0.5983200653214186,0.7814143709449193
YAR050W|FLO1,26.600967446560652,0.39098331263627295,0.5692726282657751,0.9558500089288703,0.3391480185575184,0.5147069928696456
MSTRG.97,6.097135088050068,0.47436249049592,1.100797406962152,1.1914659519927036,0.2334707152937786,0.399385670653207
MSTRG.98,14.13055478466481,0.14833237411502245,0.6845539950078612,0.3582657507323978,0.720144446234148,0.8693126531136216
MSTRG.100,2.589111831579066,0.04840455357209207,0.9958553057852028,0.15956519088178145,0.8732236012308885,0.9309573930478068
MSTRG.99,49.09475907336069,1.0397935001281826,0.45304617423710325,2.6740070039062385,0.007495088614997967,0.022485265844993902
MSTRG.101,39.856552878638894,1.371320070862858,0.521051767339551,3.0816445130319097,0.0020586052319436624,0.006988423024229801
MSTRG.102|PHO11,81.51847430406568,0.2662348701179534,0.3368605206155882,0.8918046805614408,0.37249763249971346,0.5587464487495702
MSTRG.103|IMD1,18.042235350023745,-0.0809097559429632,0.6105917510027152,-0.20263715838976668,0.8394186442829563,0.9255128642094135
MSTRG.104,28.87831623986914,-0.40646687125453124,0.5385677836031091,-1.0139719216289715,0.3105961505481466,0.47698694548465365
YDR261C-D,7.504045094731524,-0.239121081894806,0.8015304851001818,-0.6061315494422957,0.544427402296175,0.7471397329383679
YDR316W-B,2.739298208992719,0.12461323088852852,1.034447964209885,0.40227937279758663,0.6874784334645723,0.8527376722781714
YDR365W-A,3.5721003144150103,-0.11487291694602768,0.9004826976448792,-0.35070129534641736,0.725812453660561,0.8693126531136216
YDR365W-B,3.9504813822136975,-0.08911653238674976,0.8882007012738207,-0.2640258572426413,0.7917599942941105,0.9080544809743797
YER138C,28.83820850411684,-0.133320903482087,0.5178816512175854,-0.3480579811509988,0.7277966398160554,0.8693126531136216
MSTRG.105|PRM8,21.893714777722316,0.8051762284326068,0.6504229894758645,1.7464857505171616,0.08072658100914759,0.19648545189018943
YGL051W|MST27,6.905790856378303,0.06790005546072195,0.8211113729690913,0.17370535908045667,0.8620970256207805,0.9305901515954708
YGR027W-A,3.5313220033865194,-0.12073068138618497,0.9007788587224701,-0.3678306291100078,0.712999528974154,0.8693126531136216
YGR027W-B,9.270569902954982,-0.2064645594980077,0.7653828218169778,-0.5161529701710056,0.6057475743759064,0.7814143709449193
YGR161C-D,2.595621806411626,-0.057465748484036946,0.9416555625926868,-0.19339902830990643,0.8466464763663245,0.9255711478919989
YHR211W|FLO5,7.013378226738261,0.13171952276352847,0.8296174502806142,0.33616511560982326,0.7367463573736943,0.8719291752404272
MSTRG.106,6.097135088050068,0.47436249049592,1.100797406962152,1.1914659519927036,0.2334707152937786,0.399385670653207
MSTRG.107,3.283597388503806,0.23520468197727257,1.0925484701639825,0.7193794770830099,0.4719071384181409,0.6764002317326686
MSTRG.108,7.625479788181309,-0.034309690468707146,0.7847191112672068,-0.09140218968140376,0.927173021920289,0.9495578799248702
MSTRG.109,5.7948577052600125,0.08142618001573133,0.8633034133389759,0.21631908301560138,0.8287390350985544,0.9216149614458061
MSTRG.110,29.70843164128537,0.5521844373513428,0.5415167178110438,1.3512602554432525,0.17661207874671792,0.3332012682542291
MSTRG.111,17.95368920766137,0.8244578136089542,0.7190722880107003,1.7146353236673189,0.08641210820521623,0.19930341284985267
MSTRG.113|PHO12,51.797536490242855,0.3499686418334967,0.4123263834662768,1.0141394663327752,0.310516208307965,0.47698694548465365
YHR216W|IMD2,4.796303437301108,-0.5805279102466826,1.0414433648520496,-1.4473071446321353,0.147810918978712,0.3026604531468865
MSTRG.114,13.417625708807694,-0.10459186224158303,0.6745146594088559,-0.2592691654079702,0.7954275686054644,0.9080544809743797
MSTRG.115,34.763806594230374,0.15209600484881836,0.48308804495548335,0.4034303498850112,0.6866316634881324,0.8527376722781714
MSTRG.116,16.3850346762479,-0.2303901922058648,0.6528466297154676,-0.5601167653649445,0.5753997956301609,0.7813323540662185
MSTRG.117|SSA2,2400.1592468455387,0.7406113767039643,0.12464891442760592,6.050100697924446,1.4475532413531084e-09,1.0374131563030611e-08
YLR157C-B,30.165059837442207,-0.05200921856422059,0.5156930148407312,-0.13837438561961854,0.8899445395714165,0.9410069311861698
YLR227W-B,23.305143250161606,-0.5017405042805652,0.5941179187890969,-1.1868241667777215,0.23529698426080414,0.399385670653207
YML039W,23.39924027641087,0.05231661852388412,0.5608783468862165,0.12905924538091137,0.8973107697198239,0.9410820267793275
YNL054W-B,3.3606215299019557,0.029823764773737528,0.954347712075709,0.09102196427484018,0.9274751385312685,0.9495578799248702
YOL103W-B,24.062262364738118,0.11363564642729815,0.5574323043049507,0.2840111328074805,0.7764018490552274,0.9080544809743797
YPL257W-B,28.273395228534838,-0.09118105139111712,0.5231096257543895,-0.2384904812003457,0.8115006972985903,0.9102920865349404
MSTRG.118,64.6446070097783,-0.7704769266767398,0.3948336376982975,-2.2421137740465054,0.024954020003146463,0.06311899177266458
YPR158C-D,12.988324114124813,-0.3524065117976884,0.7120287597039339,-0.8324860885659655,0.4051346272682542,0.5938905331545999
