gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.99,49.09475907336069,1.2173334483218425,0.45524691840505266,2.6740070039062385,0.007495088614997967,0.022485265844993902
MSTRG.101,39.856552878638894,1.5991990148622957,0.5189433784784301,3.0816445130319097,0.0020586052319436624,0.006988423024229801
MSTRG.102|PHO11,81.51847430406568,0.3119590723385658,0.34980649814729625,0.8918046805614408,0.37249763249971346,0.5587464487495702
MSTRG.103|IMD1,18.042235350023745,-0.14715474400841333,0.7261982213813197,-0.20263715838976668,0.8394186442829563,0.9255128642094135
MSTRG.104,28.87831623986914,-0.5983320415448768,0.5900873868219559,-1.0139719216289715,0.3105961505481466,0.47698694548465365
YDR261C-D,7.504045094731524,-0.6828917716358266,1.1266395426276001,-0.6061315494422957,0.544427402296175,0.7471397329383679
YDR316W-B,2.739298208992719,0.7236059216904641,1.7987646661032213,0.40227937279758663,0.6874784334645723,0.8527376722781714
YDR365W-A,3.5721003144150103,-0.5620585290733342,1.6026702396925603,-0.35070129534641736,0.725812453660561,0.8693126531136216
YDR365W-B,3.9504813822136975,-0.3998756557469506,1.514532174700838,-0.2640258572426413,0.7917599942941105,0.9080544809743797
YER138C,28.83820850411684,-0.20211003417201587,0.5806792118475628,-0.3480579811509988,0.7277966398160554,0.8693126531136216
MSTRG.105|PRM8,21.893714777722316,1.1706499846129987,0.6702888839868011,1.7464857505171616,0.08072658100914759,0.19648545189018943
YGL051W|MST27,6.905790856378303,0.2008057595332209,1.156013611763192,0.17370535908045667,0.8620970256207805,0.9305901515954708
YGR027W-A,3.5313220033865194,-0.591101691489628,1.6069942106774529,-0.3678306291100078,0.712999528974154,0.8693126531136216
YGR027W-B,9.270569902954982,-0.533731218619252,1.0340562768483588,-0.5161529701710056,0.6057475743759064,0.7814143709449193
YGR161C-D,2.595621806411626,-0.357168012384799,1.8467932104212328,-0.19339902830990643,0.8466464763663245,0.9255711478919989
YHR211W|FLO5,7.013378226738261,0.38543311164814525,1.1465589192648586,0.33616511560982326,0.7367463573736943,0.8719291752404272
MSTRG.106,6.097135088050068,1.6175998843918369,1.357655148841167,1.1914659519927036,0.2334707152937786,0.399385670653207
MSTRG.107,3.283597388503806,1.2261710306442963,1.7044843086381336,0.7193794770830099,0.4719071384181409,0.6764002317326686
